Name	Biocrates ID	ChEBI ID	KEGG ID	PUBCHEM ID	Compartment	MODEL ID
Phosphatidyl-N-Dimethylethanolamine			C04308		c	M02758[c]
Triacylglycerol-Ld-Pool		ChEBI:17855	C00422		r	M02958[r]
Fatty-Acid-Ld-Tg3-Pool		CHEBI:35366	C00162		c	HC02063[c]
1-Acylglycerol-Ld-Tg1-Pool		CHEBI:17408	C01885		c	HC02071[c]
Fatty-Acid-Ld-Tg2-Pool		CHEBI:35366	C00162		c	HC02064[c]
1-Acylglycerol-Ld-Pi-Pool		CHEBI:17408	C01885		c	HC02075[c]
Fatty-Acid-Ld-Pi-Pool		CHEBI:35366	C00162		c	HC02069[c]
1-Acylglycerol-Ld-Pc-Pool		CHEBI:17408	C01885		c	HC02072[c]
1-Acylglycerol-Ld-Pe-Pool		CHEBI:17408	C01885		c	HC02073[c]
1-Acylglycerol-Ld-Ps-Pool		CHEBI:17408	C01885		c	HC02074[c]
Fatty-Acid-Ld-Ps-Pool		CHEBI:35366	C00162		c	HC02068[c]
1-Acylglycerol-Ld-Sm-Pool		CHEBI:17408	C01885		c	HC02076[c]
Fatty-Acid-Ld-Sm-Pool		CHEBI:35366	C00162		c	HC02070[c]
Hexadecanol					x	M02114[x]
1-Palmitoyl-Dihydroxyacetone-Phosphate		CHEBI:17868	C01192		x	M00550[x]
1-(1Z-Hexadecenyl)-Glycero-3-Phosphate					x	M02017[x]
1-(1Z-Hexadecenyl)-Glycero-3-Phosphate					c	M02017[c]
1-Hexadecyl-Glycero-3-Phosphate					c	M00532[c]
Phytoceramide-Pool		CHEBI:31998	C12145		c	M02748[c]
Phytosphingosine		CHEBI:46961	C12144		c	M02749[c]
2-Hydroxyglutarate		CHEBI:17084	C02630		c	M00653[c]
Acyl Coenzyme A-Ld-Sm-Pool					g	HC02048[g]
Sphingomyelin 	Total SM				r	sphmyln_hs[r]
Galactosyl Glucosyl Ceramide					r	galgluside_hs[r]
Galactosylgloboside			G00097		c	galgbside_hs[c]
N-Acetyl-D-galactosaminyl-N-Acetyl-D-galactosaminyl-1,3-D-galactosyl-1,4-D-galactosyl-1,4-D-glucosylceramide			C04925		c	M02197[c]
Monosialylgalactosylgloboside			G00098		c	M02491[c]
Globo-H ((Gal)3 (GalNAc)1 (Glc)1 (LFuc)1 (Cer)1)			G00099		c	M01958[c]
V3(Neuac)2-Gb5Cer ((Gal)3 (GalNAc)1 (Glc)1 (Neu5Ac)2 (Cer)1)			G00100		c	M03131[c]
Gm1B			G00125		c	gm1b_hs[c]
Alpha-N-Acetylneuraminosyl-(2->3)-Beta-D-Galactosyl-(1->4)-Beta-D-Glucosylceramide		CHEBI:15681	C04730		c	gm3_hs[c]
N-Acetylneuraminyl-Galactosylceramide		CHEBI:27499	C06128		l	M03160[l]
Gm2A					l	M02012[l]
Gm2A:Gm2-Ganglioside					l	M02013[l]
Gt1Aalpha			G00128		c	gt1alpha_hs[c]
GalNac-Beta1->4(Neuac-Alpha2->8Neuac2->3)Gal-Beta1->4Glc-Beta1->1'Cer		CHEBI:28648	C06134		c	gd2_hs[c]
Gt2			G00119		c	gt2_hs[c]
Gt1C			G00120		c	gt1c_hs[c]
Gq1C			G00121		c	gq1c_hs[c]
Lactotriaosylceramide		CHEBI:17103	C04845		c	acglcgalgluside_hs[c]
D-Glucosylceramide		CHEBI:17292	C04910		c	galacglcgalgluside_hs[c]
IV3-a-Neu5Ac-Lc4Cer ((Gal)2 (Glc)1 (GlcNAc)1 (Neu5Ac)1 (Cer)1)			G00047		c	M00808[c]
IV3-a-Neu5Ac,III4-a-Fuc-Lc4Cer ((Gal)2 (Glc)1 (GlcNAc)1 (LFuc)1 (Neu5Ac)1 (Cer)1)			G00048		c	M01849[c]
Lea glycolipid ((Gal)2 (Glc)1 (GlcNAc)1 (LFuc)1 (Cer)1)			G00046		c	M01860[c]
Fuc-alpha1->2Gal-beta1->3GlcNAc-beta1->3Gal-beta1->4Glc-beta1-1'Cer		CHEBI:28743	C06131		c	M02195[c]
(Gal)3 (Glc)1 (GlcNac)1 (Cer)1					c	acngalacglcgalgluside_hs[c]
Gal-Alpha1->3(Fuc-Alpha1->2)Gal-Beta1->3GlcNac-Beta1->3LacCer			C06130		c	galfucgalacglcgalgluside_hs[c]
Type Ia Glycolipid			G00042		c	acgalfucgalacglcgalgluside_hs[c]
Leb glycolipid ((Gal)2 (Glc)1 (GlcNAc)1 (LFuc)2 (Cer)1)			G00045		c	M02194[c]
Paragloboside		CHEBI:17006	C04922		c	M02683[c]
Alpha-N-Acetylneuraminyl-2,3-Beta-D-Galactosyl-1,4-N-Acetyl-Beta-D-Glucosaminyl-1,3-Beta-D-Galactosyl-1,4-D-Glucosylceramide		CHEBI:36528	C04936		c	acngal14acglcgalgluside_hs[c]
NLc5Cer ((Gal)3 (Glc)1 (GlcNAc)1 (Cer)1)			G00051		c	M02592[c]
Type II B Antigen			G00052		c	M03094[c]
Type IIH glycolipid ((Gal)2 (Glc)1 (GlcNAc)1 (LFuc)1 (Cer)1)			G00055		c	M02196[c]
Ley glycolipid ((Gal)2 (Glc)1 (GlcNAc)1 (LFuc)2 (Cer)1)			G00056		c	M02162[c]
Type-II-A-Antigen			C06132		c	M03093[c]
(Gal)3 (GalNac)1 (Glc)1 (GlcNac)1 (LFuc)1 (Cer)1					c	galacgalfuc12gal14acglcgalgluside_hs[c]
Type Iiih Glycolipid			G00058		c	fucgalacgalfuc12gal14acglcgalgluside_hs[c]
Lacto-N-fucopentaosyl III ceramide ((Gal)2 (Glc)1 (GlcNAc)1 (LFuc)1 (Cer)1)			G00060		c	M02163[c]
N-Acetyl-D-Glucosaminyl-1,3-Beta-D-Galactosyl-1,4-N-Acetyl-Beta-D-Glucosaminyl-1,3-Beta-D-Galactosyl-1,4-Beta-D-Glucosylceramide		CHEBI:16297	C04938		c	acglcgal14acglcgalgluside_hs[c]
Nlc6Cer			G00067		c	galacglcgal14acglcgalgluside_hs[c]
Nlc7Cer			G00068		c	acglc13galacglcgal14acglcgalgluside_hs[c]
Nlc8Cer			G00069		c	galacglc13galacglcgal14acglcgalgluside_hs[c]
(Gal)4 (Glc)1 (GlcNac)3 (LFuc)1 (Cer)1					c	fucgalacglc13galacglcgal14acglcgalgluside_hs[c]
(Gal)4 (Glc)1 (GlcNAc)3 (LFuc)2 (Cer)1			G00085		c	M01886[c]
V3Fuc-Nlc6Cer			G00089		c	fuc132galacglcgal14acglcgalgluside_hs[c]
V3Fuc,III3Fuc-nLc6Cer ((Gal)3 (Glc)1 (GlcNAc)2 (LFuc)2 (Cer)1)			G00090		c	M03132[c]
Vi2Fuc-Nlc6			G00071		c	fucgalacglcgal14acglcgalgluside_hs[c]
(Gal)3 (Glc)1 (GlcNac)2 (LFuc)2 (Cer)1					c	fucfucgalacglcgal14acglcgalgluside_hs[c]
(Gal)3 (GalNac)1 (Glc)1 (GlcNac)2 (LFuc)1 (Cer)1					c	acgalfucgalacglcgal14acglcgalgluside_hs[c]
(Gal)4 (GalNac)1 (Glc)1 (GlcNac)2 (LFuc)1 (Cer)1					c	galacgalfucgalacglcgal14acglcgalgluside_hs[c]
(Gal)4 (GalNac)1 (Glc)1 (GlcNac)2 (LFuc)2 (Cer)1					c	fucgalacgalfucgalacglcgal14acglcgalgluside_hs[c]
(Gal)3 (Glc)1 (Glcnac)3 (Cer)1			G00077		c	acglcgalacglcgal14acglcgalgluside_hs[c]
Lactoisooctaosylceramide ((Gal)4 (Glc)1 (GlcNAc)3 (Cer)1)			G00078		c	M02186[c]
Monofucosyllactoisooctaosylceramide			G04561		c	M02490[c]
(Gal)4 (Glc)1 (GlcNAc)3 (LFuc)2 (Cer)1			G00079		c	M01881[c]
7-HETE					c	CE7231[c]
8-Hydroxy-5Z,9E,11Z,14Z-Eicosatetraenoic Acid					c	M01213[c]
9-Hydroxy-5Z,7E,11Z,14Z-Eicosatetraenoic Acid					c	M01239[c]
11-HETE					c	M00297[c]
13-Hydroxy-5Z,8Z,11Z,14Z-Eicosatetraenoate					c	CE7228[c]
16R-Hydroxy-5Z,8Z,11Z,14Z-Eicosatetraenoic Acid					c	M00396[c]
17-Hydroxy-5Z,8Z,11Z,14Z-Eicosatetraenoic Acid					c	M00414[c]
18-Hydroxy-5Z,8Z,11Z,14Z-Eicosatetraenoic Acid					c	M00426[c]
19S-Hydroxy-5Z,8Z,11Z,14Z-Eicosatetraenoic Acid					c	M00430[c]
5,6-Dihydroxy-8Z,11Z,14Z-Eicosatrienoic Acid					c	M01051[c]
8,9-Dihydroxy-5Z,11Z,14Z-Eicosatrienoic Acid					c	M01208[c]
11,12-Dihydroxy-5Z,8Z,14Z-Eicosatrienoic Acid					c	M00277[c]
14,15-Dihydroxy-5Z,8Z,11Z-Eicosatrienoic Acid					c	M00364[c]
5(S)-Hydroperoxyeicosatetraenoic Acid		CHEBI:15632		5280778	m	5HPET[m]
5,12-Dihydroxy-6,8,10,14-Eicosatetraenoic Acid					c	CE6246[c]
Arachidonate		15843	C00219	444899	n	arachd[n]
15S-Hydroxy-5Z,8Z,11Z,13E-Eicosatetraenoic Acid					c	M00377[c]
15-Oxo-5Z,8Z,11Z,13E-Eicosatetraenoic Acid					c	M00393[c]
11,12-Epoxy-15S-Hydroxy-5Z,8Z,13E-Eicosatrienoic Acid					c	M00390[c]
11,12,15-Trihydroxyeicosatrienoic Acid					c	M00276[c]
11-Hydroxy-14,15-Epoxy-5Z,8Z,12E-Eicosatrienoic Acid					c	M00296[c]
11,14,15-Trihydroxy-5Z,8Z,12E-Eicosatrienoic Acid					c	M00280[c]
15R-Hydroxy-5Z,8Z,11Z,13E-Eicosatetraenoic Acid				3246888	c	CE2565[c]
15R-Hydroxy-5Z,8Z,11Z,13E-Eicosatetraenoic Acid				3246888	x	CE2565[x]
Lipoxin A4		6498	C06314	5280914	n	C06314[n]
12-Hydroperoxyeicosa-5,8,10,14-tetraenoate		15626	C05965	5280892	r	12HPET[r]
12-Hydroperoxyeicosa-5,8,10,14-tetraenoate		15626	C05965	5280892	x	12HPET[x]
Glutathione Disulfide (Oxidized Glutathione)		17858	C00127	975	r	gthox[r]
12-Oxo-5Z,8Z,10E,14Z-Eicosatetraenoic Acid					c	M00334[c]
10-Hydroxy-11S,12S-Epoxy-5Z,8Z,14Z-Eicosatrienoic Acid					c	M02098[c]
10,11S,12R-Trihydroxy-5Z,8Z,14Z-Eicosatrienoic Acid					c	M03056[c]
8S-Hydoperoxy-5Z,9E,11Z,14Z-Eicosatetraenoic Acid					c	M01203[c]
8S-Hydroxy-5Z,9E,11Z,14Z-Eicosatetraenoic Acid					c	M01202[c]
(5Z,8Z,12E,14Z)-(11R)-Hydroperoxyeicosa-5,8,12,14-Tetraenoic Acid (11(R)-HPETE)					c	M00005[c]
9,10-Epoxy-12Z-Octadecenoic Acid					c	CE2725[c]
7,8-Epoxy-(4Z,10Z)-Hexadecadienoic Acid					c	CE2726[c]
5,6-Epoxy-(8Z)-Tetradecenoic Acid					c	CE2727[c]
12(13)-Epoxy-6Z,9Z-Octadecadienoic Acid					c	M00310[c]
10,11-Epoxy-(4Z,7Z)-Hexadecadienoic Acid					c	CE2728[c]
8,9-Epoxy-(5Z)-Tetradecenoic Acid					c	CE2729[c]
11,12-Dihydroxy-5(E),7(E),9(E),14(Z)-Eicosatetraenoate					c	CE2449[c]
12R-Hydroxy-5Z,8Z,12Z-Eicosatrienoic Acid					c	M00321[c]
Noladin-Ether					c	CE4922[c]
5-L-Gamma-Glutamyl Amino Acid					e	M01111[e]
11-Trans-Leukotriene E4					c	M00304[c]
5S,12S-Dihydroxy-6Z,8E,10E,14Z-Eicosatetraenoic Acid					c	M00320[c]
13,14-Dihydro-Lipoxin A4					c	CE5663[c]
12-Oxo-20-Carboxy-Leukotriene B4				53481457	r	CE5525[r]
12-Oxo-10,11-Dihydro-20-Cooh-Ltb4				53481456	r	CE5976[r]
5-Oxo-6-Trans-Leukotriene B4				53481526	r	CE5178[r]
5-Oxo-6-Trans-Leukotriene B4				53481526	x	CE5178[x]
5-Oxo-6-Trans-Leukotriene B4				53481526	m	CE5178[m]
6-Trans-Leukotriene B4 (5S,12R-Dihydroxy-6E,8E,10E,14Z-Eicosatetraenoic Acid)		63981		5283128	x	CE2445[x]
6,7-Dihydro-5-Oxo-Leukotriene B4					m	CE5179[m]
6,7-Dihydro-Leukotriene B4					m	CE5352[m]
6,7-Dihydro-Leukotriene B4					x	CE5352[x]
6,7-Dihydro-5-Oxo-Leukotriene B4					x	CE5179[x]
6E-12-Epi-Leukotriene B4 (5S,12S-Dihydroxy-6E,8E,10E,14Z-Eicosatetraenoic Acid)		63982		5283129	c	CE2446[c]
6,7-Dihydro-12-Epi-Leukotriene B4					c	CE5350[c]
6,7-Dihydro-12-Epi-Leukotriene B4					m	CE5350[m]
6,7-Dihydro-12-Epi-Leukotriene B4					x	CE5350[x]
10,11-Dihydro-Leukotriene B4				53481449	m	CE4987[m]
18-Carboxy Dinor Leukotriene B4					m	M00424[m]
10,11-Dihydro-Leukotriene B4				53481449	x	CE4987[x]
Omega-Cooh-Tetranor-Leukotriene E3 Coenzyme A					x	CE6195[x]
Omega-Cooh-Tetranor-Leukotriene E3					x	CE6197[x]
Prostaglandin-G2		CHEBI:27647	C05956		r	HC02217[r]
9S,11,15S-Trihydroxy-Thromboxa-5Z,13E-Dien-1-Oic Acid		CHEBI:28728	C05963	41063	r	HC02180[r]
6-Keto-Prostaglandin E1		28269	C05962	5280889	c	M01167[c]
9S,11R-Dihydroxy-15-Oxo-5Z,13E-Prostadienoic Acid					c	M00392[c]
9S-Hydroxy-11,15-Dioxo-5Z,13E-Prostadienoic Acid					c	M00381[c]
11,15-Dioxo-9S-Hydroxy-5Z-Prostenoic Acid					c	M00338[c]
9S-Hydroxy-11-Oxo-5Z,12E,14E-Prostatrienoic Acid					c	M00382[c]
15-Oxo-Prostaglandin E2-Glyceryl Ester					c	CE5708[c]
11-Oxo-5Z,9,12E,14E-Prostatetraenoic Acid					c	M00383[c]
Prostaglandin H1				5283048	r	CE6234[r]
Presqualene Diphosphate		CHEBI:15442	C03428		c	HC01118[c]
Squalene 2,3-Epoxide		CHEBI:15441	C01054	53477723	c	Ssq23epx[c]
4,4-Dimethyl-14Alpha-Hydroxymethyl-5Alpha-Cholesta-8,24-Dien-3Beta-Ol					c	M00939[c]
4,4-Dimethyl-14Alpha-Formyl-5Alpha-Cholesta-8,24-Dien-3Beta-Ol					c	M00937[c]
14-Demethyllanosterol		CHEBI:18364	C05108		c	44mzym[c]
4'-Hydroxymethyl-4'-Methyl-5'-Cholesta-8,24-Dien-3'-Ol					c	M00961[c]
4'-Formyl-4'-Methyl-5'-Cholesta-8,24-Dien-3'-Ol					c	M00957[c]
4Alpha-Methylzymosterol-4-Carboxylate			C15808		c	4mzym_int1[c]
3-Keto-4-Methylzymosterol		CHEBI:50593	C15816		c	4mzym_int2[c]
4Alpha-Methylzymosterol			C05103	22212495	c	HC02110[c]
4'-Hydroxymethyl-5'-Cholesta-8,24-Dien-3'-Ol					c	M00963[c]
4'-Formyl-5'-Cholesta-8,24-Dien-3'-Ol					c	M00959[c]
4'-Carboxy-5'-Cholesta-8,24-Dien-3'-Ol					c	M00955[c]
5Alpha-Cholesta-8,24-Dien-3-One		CHEBI:52386			c	M01067[c]
Zymosterol		CHEBI:18252	C05437	92746	c	zymst[c]
5Alpha-Cholesta-7,24-Dien-3Beta-Ol		CHEBI:16290	C05439		c	chlstol[c]
4,4-Dimethyl-14Alpha-Hydroxymethyl-5Alpha-Cholest-8-En-3Beta-Ol					c	M00940[c]
4,4-Dimethyl-14Alpha-Formyl-5Alpha-Cholest-8-En-3Beta-Ol					c	M00938[c]
4,4-Dimethyl-5Alpha-Cholesta-8,14-Dien-3Beta-Ol					c	M00942[c]
4'-Hydroxymethyl-4'-Methyl-5'-Cholesta-8-En-3'-Ol					c	M00962[c]
4'-Formyl-4'-Methyl-5'-Cholesta-8-En-3'-Ol					c	M00958[c]
4'-Carboxy-4'-Methyl-5'-Cholesta-8-En-3'-Ol					c	M00954[c]
4'-Methyl-5'-Cholesta-8-En-3-One					c	M00966[c]
4'-Methyl-Cholesta-8-Enol					c	M00967[c]
4Alpha-Hydroxymethyl-5Alpha-Cholesta-8-En-3Beta-Ol					c	M00964[c]
4Alpha-Formyl-5Alpha-Cholesta-8-En-3Beta-Ol					c	M00960[c]
4'-Carboxy-5'-Cholesta-8-En-3'-Ol					c	M00956[c]
5Alpha-Cholest-8-En-3-One					c	M01068[c]
(25R)-3Alpha,7Alpha,12Alpha-Trihydroxy-5Beta-Cholestan-26-Oyl Coenzyme A		CHEBI:37642	C15613	15942889	c	cholcoar[c]
(25S)-3Alpha,7Alpha,12Alpha-Trihydroxy-5Beta-Cholestan-26-Oyl Coenzyme A		CHEBI:37643	C17343	15942888	m	cholcoas[m]
3A,7A,12A-Trihydroxy-5B-24-Oxocholestanoyl Coenzyme A		27379	C05467	440690	m	cholcoaone[m]
(24R,25R)-3Alpha,7Alpha,12Alpha,24-Tetrahydroxy-5Beta-Cholestan-26-Oyl Coenzyme A		CHEBI:52050	C05450	46224537	m	HC01459[m]
5Beta-Cholestane-3Alpha,7Alpha,27-Triol					m	M01094[m]
3Alpha,7Alpha-Dihydroxy-5Beta-Cholestan-27-Al					m	CE5133[m]
25(S)Dhca Coenzyme A			C17346		x	M00617[x]
3Alpha,7Alpha-Dihydroxy-24-Oxo-5Beta-Cholestanoyl Coenzyme A		28533	C05449	440676	x	M00754[x]
Chenodiol		16755	C02528	10133	c	HC00958[c]
7Alpha,24-Dihydroxycholest-4-En-3-One					c	M00978[c]
4-Cholesten-7',12',24-Triol-3-One		CHEBI:48714			c	M00976[c]
7Alpha,24-Dihydroxy-5Beta-Cholestan-3-One					c	M01081[c]
7Alpha,24Alpha-Dihydroxy-5Beta-Cholestan-3-One					c	M01083[c]
5Beta-Cholestan-3Alpha,7Alpha,12Alpha,24(S)-Tetrol					c	M01077[c]
5Beta-Cholestane-3Alpha,7Alpha,24-Triol					c	M01080[c]
5Beta-Cholestan-3Alpha,7Alpha,12Alpha,24(S)-Tetrol					m	M01077[m]
5Beta-Cholestane-3Alpha,7Alpha,24-Triol					m	M01080[m]
5Beta-Cholestan-3Alpha,7Alpha,12Alpha,24(S),27-Pentol					m	M01076[m]
5Beta-Cholestane-3Alpha,7Alpha,24,26-Tetrol					m	M01079[m]
3Alpha,7Alpha,12Alpha,24-Tetrahydroxy-5Beta-Cholestan-26-Al					m	M00746[m]
3Alpha,7Alpha,24-Trihydroxy-5Beta-Cholestan-26-Al					m	M00753[m]
TetraHCA					m	M02977[m]
3,7,24THCA					m	M00742[m]
TetraHCA					c	M02977[c]
3,7,24THCA					c	M00742[c]
25(R)Tetrahca Coenzyme A					c	M00615[c]
3,7,24Thca Coenzyme A					c	M00743[c]
25(R)Tetrahca Coenzyme A					x	M00615[x]
3,7,24Thca Coenzyme A					x	M00743[x]
27-Hydroxycholesterol					m	M00625[m]
27-Hydroxycholesterol					c	M00625[c]
7Alpha,26-Dihydroxycholest-4-En-3-One					c	M00979[c]
7Alpha,12Alpha,26-Trihydroxycholest-4-En-3-One					c	M00977[c]
5Beta-Cholestan-7Alpha,12Alpha,27-Triol-3-One					c	M01082[c]
7Alpha,26-Dihydroxy-5Beta-Cholestan-3-One					c	M01084[c]
7Alpha,25-Dihydroxycholest-4-En-3-One					r	M01179[r]
20-Hydroxycholesterol		1296	C05500	440711	r	20ahchsterol[r]
7Alpha,27-Dihydroxycholesterol		18431	C06341	440985	m	xoltri27[m]
5Beta-Cholestane-3Alpha,7Alpha,12Alpha,27-Tetraol		17278	C05446	193321	m	M01092[m]
5Beta-Cholestane-3Alpha,7Alpha,12Alpha,27-Tetraol		17278	C05446	193321	c	M01092[c]
Glycodeoxycholic Acid	GDCA	CHEBI:27471	C05464		c	M01989[c]
Hyodesoxycholic Acid	HDCA		C15517		c	M02155[c]
Star					c	M02935[c]
Cholesterol-Star					c	M01511[c]
Cholesterol-Star					m	M01511[m]
Star					m	M02935[m]
Cholest-5-En-3Beta,22R-Diol		CHEBI:1301	C05502		m	M00606[m]
Cholest-5-En-3Beta,20R,22R-Triol		CHEBI:1294	C05501		m	M00579[m]
4-Methylpentan-1-Ol					c	M01014[c]
20-Hydroxycholesterol		1296	C05500	440711	c	20ahchsterol[c]
Reduced-Adrenal-Ferredoxin		CHEBI:16906	C00662		c	M02827[c]
Oxidized-Adrenal-Ferredoxin			C00667		c	M02663[c]
17Alpha,20Alpha-Dihydroxycholesterol		CHEBI:783	C05499		c	M00405[c]
Cholest-5-En-3Beta,20R,22R-Triol		CHEBI:1294	C05501		c	M00579[c]
21-Hydroxypregnenolone		CHEBI:28043	C05485		c	M00605[c]
Reduced-Ferredoxin		CHEBI:17513	C00138		c	M02828[c]
Oxidized-Ferredoxin		CHEBI:17908	C00139		c	M02665[c]
3Beta,7Alpha-Dihydroxy-5-Pregnen-20-One			C18038 		c	M01184[c]
17Alpha,21-Dihydroxypregnenolone		CHEBI:27832	C05487		c	M00406[c]
11Beta,17Alpha,21-Trihydroxypregnenolone		CHEBI:27783	C05489		c	M00283[c]
Androst-5-Ene-3,17-Dione					c	M01075[c]
Androst-5-Ene-3,17-Dione					r	M01075[r]
Pregn-5-Ene-3,20-Dione					c	M02760[c]
Pregn-5-Ene-3,20-Dione-17-Ol					c	M02761[c]
4-Pregnene-11Beta,17Alpha-Diol-3,20-Dione			C05497		c	M00603[c]
11Beta-Hydroxyprogesterone		CHEBI:28247	C05498		c	M00285[c]
3Alpha-Hydroxy-5Alpha-Pregnan-20-One			C13712		c	M00759[c]
18-Hydroxycorticosterone					m	M00429[m]
19-Oxo-Testosterone					c	M00434[c]
19-Hydroxyandrostenedione					c	M00431[c]
19-Oxoandrostenedione					c	M00433[c]
Estrone-2,3-Semiquinone					l	CE5256[l]
Estrone-2,3-Semiquinone					r	CE5256[r]
Estrone-3,4-Semiquinone					l	CE5255[l]
Estrone-3,4-Semiquinone					r	CE5255[r]
4-Hydroxyestradiol			C14209	44348689	l	hestratriol[l]
17Beta-Estradiol-3,4-Semiquinone					l	CE5253[l]
2-Hydroxyestradiol		28744	C05301	247304	l	C05301[l]
17Beta-Estradiol-2,3-Semiquinone					l	CE5254[l]
Calcitetrol			C18231		c	1a2425thvitd3[c]
3-Oxohexacosyl Coenzyme A					c	3ohxccoa[c]
3-Hydroxyhexacosanoyl Coenzyme A					c	M00783[c]
(2E)-Hexacosenoyl Coenzyme A					c	M00049[c]
Propanoyl-ACP					c	M02773[c]
3-Oxopentanoyl-ACP					c	M00898[c]
3-Hydroxypentanoyl-ACP					c	M00796[c]
(2E)-Pentenoyl-ACP					c	M00062[c]
Pentanoyl-ACP					c	M02693[c]
3-Oxoheptanoyl-ACP					c	M00876[c]
3-Hydroxyheptanoyl-ACP					c	M00781[c]
(2E)-Heptenoyl-ACP					c	M00047[c]
Heptanoyl-ACP					c	M02106[c]
3-Oxononanoyl-ACP					c	M00888[c]
3-Hydroxynonanoyl-ACP					c	M00791[c]
(2E)-Nonenoyl-ACP					c	M00055[c]
Nonanoyl-ACP					c	M02615[c]
3-Oxoundecanoyl-ACP					c	M00910[c]
3-Hydroxyundecanoyl-ACP					c	M00805[c]
(2E)-Undecenoyl-ACP					c	M00070[c]
Undecanoyl-ACP					c	M03115[c]
3-Oxotridecanoyl-ACP					c	M00908[c]
3-Hydroxytridecanoyl-ACP					c	M00803[c]
(2E)-Tridecenoyl-ACP					c	M00068[c]
Tridecanoyl-ACP					c	M03048[c]
3-Oxopentadecanoyl-ACP					c	M00896[c]
3-Hydroxypentadecanoyl-ACP					c	M00794[c]
(2E)-Pentadecenoyl-ACP					c	M00060[c]
Pentadecanoyl-ACP					c	M02687[c]
3-Oxoheptadecanoyl-ACP					c	M00874[c]
3-Hydroxyheptadecanoyl-ACP					c	M00779[c]
(2E)-Heptadecenoyl-ACP					c	M00045[c]
Heptadecanoyl-ACP					c	M02099[c]
3-Oxononadecanoyl Coenzyme A					c	M00887[c]
3-Hydroxynonadecanoyl Coenzyme A					c	M00790[c]
(2E)-Nonadecenoyl Coenzyme A					c	M00054[c]
3-Oxoheneicosanoyl Coenzyme A					c	M00873[c]
3-Hydroxyheneicosanoyl Coenzyme A					c	M00778[c]
(2E)-Heneicosenoyl Coenzyme A					c	M00044[c]
3-Oxotricosanoyl Coenzyme A					c	M00907[c]
3-Hydroxytricosanoyl Coenzyme A					c	M00802[c]
(2E)-Tricosenoyl Coenzyme A					c	M00067[c]
3-Oxo-Hexacosenoyl Coenzyme A					c	M00879[c]
3(S)-Hydroxy-Hexacosenoyl Coenzyme A					c	M00715[c]
Trans,Cis-2,17-Hexacosadienoyl Coenzyme A					c	M03016[c]
3-Oxo-13-Cis-Eicosenoyl Coenzyme A					c	M00843[c]
3(S)-Hydroxy-13-Cis-Eicosenoyl Coenzyme A					c	M00702[c]
Trans,Cis-2,13-Eicosadienoyl Coenzyme A					c	M03014[c]
3-Oxo-9-Cis-Eicosenoyl Coenzyme A					c	M00852[c]
3(S)-Hydroxy-9-Cis-Eicosenoyl Coenzyme A					c	M00707[c]
Trans,Cis-2,9-Eicosadienoyl Coenzyme A					c	M03018[c]
3-Oxo-11Cis-Docosenoyl Coenzyme A					c	M00839[c]
3(S)-Hydroxy-11Cis-Docosenoyl Coenzyme A					c	M00699[c]
Trans,Cis-2,11-Docosadienoyl Coenzyme A					c	M03011[c]
3-Oxo-Eicosadienoyl Coenzyme A					c	M00871[c]
3(S)-Hydroxy-3-Oxo-Eicosadienoyl Coenzyme A					c	M00704[c]
Trans,Cis-2,8,11-Eicosatrienoyl Coenzyme A					c	M03017[c]
3(S)-Hydroxy-Dihomo-Gama-Linolenoyl Coenzyme A					c	CE4791[c]
3-Oxodocasa-Cis,Cis-13,16-Dienoyl Coenzyme A					c	M00860[c]
(3S)-Hydroxy-Docasa-Cis,Cis-13,16-Dienoyl Coenzyme A					c	M00085[c]
Trans,Cis,Cis-2,13,16-Docasatrienoyl Coenzyme A					c	M03008[c]
(10E,12Z)-(9S)-9-Hydroperoxyoctadeca-10,12-Dienoic Acid		CHEBI:34498	C14827		c	M01217[c]
9-Hydroxyoctadecadienoate					c	CE2539[c]
(9Z,11E)-(13S)-13-Hydroxyoctadeca-9,11-Dienoic Acid		CHEBI:34154	C14762		c	M00336[c]
Ferrocytochrome C		CHEBI:16928	C00126		c	focytC[c]
Ferricytochrome C		CHEBI:15991	C00125		c	ficytC[c]
3-Oxoeicosa-Cis,Cis,Cis-11,14,17-Trienoyl Coenzyme A					c	M00869[c]
(3S)-Hydroxy-Eicosa-Cis,Cis,Cis-11,14,17-Trienoyl Coenzyme A					c	M00086[c]
Trans,Cis,Cis,Cis-2,11,14,17-Eicosatetraenoyl Coenzyme A					c	M03005[c]
3-Oxo-Docosa-13,16,19-All-Cis-Trienoyl Coenzyme A					c	M00862[c]
3(S)-Hydroxy-Docosa-13,16,19-All-Cis-Trienoyl Coenzyme A					c	M00712[c]
Trans,Cis,Cis,Cis-2,13,16,19-Docosatetraenoyl Coenzyme A					c	M03006[c]
15R-Hydroxy-5Z,8Z,11Z,13E,17Z-Eicosapentaenoic Acid				53480357	x	CE7081[x]
Dodecanoylcarnitine	C12			168381	c	M01729[c]
Dodecanoylcarnitine	C12			168381	m	M01729[m]
Tridecanoylcarnitine	C13				c	M03049[c]
Tridecanoylcarnitine	C13				m	M03049[m]
Tridecanoyl Coenzyme A				53481606	m	M03050[m]
Tetradecanoylcarnitine	C14			53477791	c	M02973[c]
Tetradecanoylcarnitine	C14			53477791	m	M02973[m]
9E-Tetradecenoyl Coenzyme A					m	M00129[m]
Tetradecenoylcarnitine(7)	C14:1				c	M02975[c]
